"","date","affluent_natural_energy_southeast","effluent_flow","influent_flow","volume_used","poured_flow","turbine_flow","water_level","energy_generated","energy_stored","physical_energy_exchange","liquid_energy_exchange","affluent_natural_energy_tiete_basin","maximum_demand","energy_charge"
"1188",2019-04-02,1029.849976,389,288.07,87.12,0,389,450.4,1.822074,59360.0248,52.584498,66.19824,52186.11719,45399,959.708814
"1189",2019-04-03,1000.603027,388,287.19,86.78,0,388,450.37,1.813826,59381.43188,47.589776,68.61744,50636.60938,46121.23,977.041173
"1190",2019-04-04,983.0679932,386,285.42,86.44,0,386,450.34,1.792526,59382.96136,42.637938,75.64128,49447.67969,47694.38,994.42137
"1191",2019-04-05,997.4890137,396,262.09,85.99,0,396,450.3,1.826621,59377.73943,26.858369,80.58816,48941.57422,48662.023,1019.816732
"1192",2019-04-06,1120.436035,468,267.88,85.32,0,468,450.24,2.109933,59537.81595,49.003841,67.69704,49239.01953,44056.711,925.850257
"1193",2019-04-07,1202.06897,141,374.56,86.11,0,141,450.31,0.652469,59796.86951,77.649452,49.21344,50049.16016,41673.801,832.082008
"1194",2019-04-08,1776.81897,323,692.1,87.35,0,323,450.42,1.517927,60078.27751,25.076488,62.81448,51202.54688,44569.66,958.992735
"1195",2019-04-09,2657.61499,429,1004.46,89.28,0,429,450.59,2.01181,60499.8502,26.474954,68.59752,53179.08203,43859.03,936.698672
"1196",2019-04-10,2138.268066,514,1302.19,91.94,0,514,450.82,2.399746,61000.41962,44.316333,73.90224,53956.28516,43435.813,920.072796
"1197",2019-04-11,2213.340088,515,1104.7,93.92,0,515,450.99,2.400261,61446.56679,56.659088,72.2328,55132.44922,44092.57,918.858035
"1198",2019-04-12,2164.73999,516,795.63,94.86,0,516,451.07,2.40006,61775.23472,74.810688,58.75416,56037.58594,44705.688,935.607866
"1199",2019-04-13,2066.143066,512,546.95,94.98,0,512,451.08,2.399866,62189.72498,83.691498,64.2048,56460.62109,43359.68,872.673459
"1200",2019-04-14,1976.839966,313,453.39,95.45,0,313,451.12,1.522183,62606.3668,110.516845,39.45336,56622.78125,40164.602,790.108844
"1201",2019-04-15,1818.197998,573,502.75,95.22,0,573,451.1,2.711872,62900.21613,69.467052,73.29624,56794.125,44408.617,930.415934
"1202",2019-04-16,1722.219971,641,605.93,95.1,0,641,451.09,3.016025,63292.40332,75.800261,70.93152,57426.69531,44909.566,949.418348
"1203",2019-04-17,1581.578003,694,518.88,94.51,0,694,451.04,3.218332,63779.41283,70.028266,76.47024,57740.8125,44190.105,942.607485
"1204",2019-04-18,1468.052979,658,483.46,93.92,0,658,450.99,3.076906,64254.00955,86.19983,77.26464,57846.68359,43369.191,921.081277
"1205",2019-04-19,1389.772949,503,468.05,93.8,0,503,450.98,2.463065,64893.69927,104.453014,67.14696,57299.55469,38998.41,768.482942
"1206",2019-04-20,1322.027954,510,405.6,93.45,0,510,450.95,2.461143,65282.08557,89.992004,72.89376,56134.97266,41130.449,790.108512
"1207",2019-04-21,1235.642944,427,357.44,93.22,0,427,450.93,2.057717,65687.13641,96.877357,61.50984,54814.03906,39814.5,754.39522
"1208",2019-04-22,1162.670044,563,320.41,92.4,0,563,450.86,2.635835,65740.93089,45.342128,47.77992,53337.25781,44189.883,921.213698
"1209",2019-04-23,1084.735962,611,300.47,91.36,0,611,450.77,2.849335,65824.61879,57.59375,48.82536,51828.48828,43704.039,935.508401
"1210",2019-04-24,1024.600952,582,307.46,90.43,0,582,450.69,2.731505,65912.01627,61.564342,29.01648,50555.61328,45103.391,951.14039
"1211",2019-04-25,986.710022,579,305.74,89.51,0,579,450.61,2.72395,66059.3547,53.672123,37.51608,49605.39063,45530.637,961.374368
"1212",2019-04-26,1012.495972,574,268.21,88.48,0,574,450.52,2.688851,66192.59675,49.302414,50.84088,48533.125,45818.824,961.372252
"1213",2019-04-27,998.7869873,477,307.9,87.92,0,477,450.47,2.233906,66387.30925,71.553451,39.096,47232,43873.281,884.876125
"1214",2019-04-28,1171.89502,317,350.8,88.03,0,317,450.48,1.51821,66666.70267,71.358954,41.32608,45991.59375,40154.867,797.613992
"1215",2019-04-29,1157.387939,589,352.89,87.23,0,589,450.41,2.768483,66694.1592,37.203638,78.40656,44798.80859,43740.273,913.804788
"1216",2019-04-30,1130.422974,506,506,87.23,0,506,450.41,2.394409,66818.72657,26.068457,53.562,43939.28125,43302.512,917.328116
"1217",2019-05-01,1122.833008,216,553.5,88.37,0,216,450.51,1.026235,67068.53474,83.483421,40.39776,43237.48047,40274.258,798.206513
"1218",2019-05-02,1105.343018,204,373.56,88.94,0,204,450.56,0.982916,67157.41604,24.81319,50.77704,42609.66406,43738.023,908.566385
"1219",2019-05-03,1086.657959,205,307.08,89.28,0,205,450.59,1.011439,67188.46229,41.580267,28.968,42146.12891,44415.164,929.149523
"1220",2019-05-04,1046.922974,240,308.06,89.51,0,240,450.61,1.197608,67416.4639,47.669225,14.69112,41717.28516,42280.531,846.638656
"1221",2019-05-05,1044.973022,175,277.31,89.86,0,175,450.64,0.841314,67594.18656,85.065706,13.0944,41481.4375,40405.156,780.885339
"1222",2019-05-06,986.0839844,315,246.71,89.63,12,303,450.62,1.445933,67595.23665,36.570454,41.65656,41119.625,44807.582,932.180344
"1223",2019-05-07,973.4470215,277,277,89.63,0,277,450.62,1.325542,67660.02858,34.983723,55.60488,40616.16406,44161.527,941.067759
"1224",2019-05-08,936.9949951,251,285.14,89.74,0,251,450.63,1.183961,67836.587,31.170481,74.50008,39983.85938,42103.66,906.506062
"1225",2019-05-09,967.5770264,240,274.14,89.86,0,240,450.64,1.14114,67960.71493,20.361079,41.76048,39385.98047,42474.69,893.643045
"1226",2019-05-10,959.6970215,298,263.86,89.74,0,298,450.63,1.424129,68002.29066,10.746146,27.67152,38877.33203,43295.082,907.164372
"1227",2019-05-11,1095.265015,200,234.14,89.86,0,200,450.64,0.950891,68146.09643,21.344167,33.33288,38570.07422,42745.055,848.799747
"1228",2019-05-12,1227.238037,100,236.69,90.32,0,100,450.68,0.492369,68289.09751,53.604256,26.19144,38788.07813,39390.246,769.457522
"1229",2019-05-13,1016.049988,232,232,90.32,0,232,450.68,1.100114,68218.73552,-0.420581,65.98824,38756.01563,43611.27,915.966062
"1230",2019-05-14,1064.561035,274,239.74,90.2,0,274,450.67,1.292638,68272.59278,-5.177941,77.55336,38817.72266,43785.434,927.187445
"1231",2019-05-15,1143.133057,309,240.71,89.97,0,309,450.65,1.391692,68386.65921,10.672132,78.0012,38357.94922,42113.945,885.248509
"1232",2019-05-16,2058.956055,249,249,89.97,0,249,450.65,1.201151,68535.80677,-1.591754,73.98264,38588.8125,41607.508,866.339061
"1233",2019-05-17,1290.171021,161,229.29,90.2,0,161,450.67,0.795641,68679.62395,-0.82168,74.18616,37818.21094,41032.82,848.872483
"1234",2019-05-18,1469.895996,157,294.04,90.66,0,157,450.71,0.778082,68844.9966,31.375892,47.99496,38089.50391,39936.406,772.1427
"1235",2019-05-19,1353.208984,116,322.02,91.36,0,116,450.77,0.551978,69047.97858,60.288704,29.77608,38275.9375,37930.5,699.93822
"1236",2019-05-20,1240.68396,203,409.83,92.05,0,203,450.83,0.969233,69209.48186,23.531749,43.68384,38359.98828,41503.684,833.259527
"1237",2019-05-21,1129.093018,301,335.49,92.17,0,301,450.84,1.429958,69310.02263,38.520463,33.90984,37696.59375,42282.301,867.811769
"1238",2019-05-22,1106.189941,340,305.51,92.05,0,340,450.83,1.598479,69394.07578,24.803554,45.52152,36828.39844,42905.832,878.185474
"1239",2019-05-23,1049.305054,329,259.9,91.82,0,329,450.81,1.552736,69453.93683,53.107083,45.48408,36277.85156,42889.621,882.86713
"1240",2019-05-24,999.1879883,132,235.59,92.17,0,132,450.84,0.659067,69503.55947,44.054337,45.20136,35870.14453,42143.391,878.248746
"1241",2019-05-25,949.6640015,275,240.51,92.05,0,275,450.83,1.344385,69635.26634,45.21273,39.61656,35513.38281,40359.223,785.994103
"1242",2019-05-26,918.8530273,161,230.1,92.29,0,161,450.85,0.7798,69732.09754,62.387973,16.91496,35111.23438,38674.547,705.420075
"1243",2019-05-27,881.9039917,127,230.82,92.64,0,127,450.88,0.63675,69716.50022,42.918389,32.41704,34839.91406,41833.469,841.139487
"1244",2019-05-28,852.6420288,135,204.33,92.87,0,135,450.9,0.656819,69734.56297,31.516784,31.2156,34634.36719,42910.262,880.043021
"1245",2019-05-29,915.7810059,133,237.05,93.22,0,133,450.93,0.63986,69744.23068,16.151249,40.12872,34970.13672,43192.465,891.459113
"1246",2019-05-30,899.0720215,125,298.96,93.8,0,125,450.98,0.629784,69741.27444,19.996039,40.44264,35442.37109,43544.688,904.787151
"1247",2019-05-31,1282.984009,408,338.44,93.57,0,408,450.96,1.925318,69767.97193,20.452649,46.7112,36373.51953,43339.539,908.007161
"1248",2019-06-01,1593.079956,112,286.31,94.16,0,112,451.01,0.53384,69902.44671,2.813011,42.28632,37673.71094,42130.941,831.617782
"1249",2019-06-02,1383.194946,153,362.84,94.86,0,153,451.07,0.731899,70046.70905,10.366039,22.79712,38446.63281,39071.977,739.166248
"1250",2019-06-03,1270.411011,185,430.72,95.69,13,172,451.14,0.842461,70105.5999,6.992628,26.70864,39278.02734,42226.836,862.240578
"1251",2019-06-04,1263.802002,323,534.46,96.4,21,302,451.2,1.438566,70231.26873,28.260401,38.41704,39445.63281,41718.461,859.347399
"1252",2019-06-05,1212.573975,323,570.69,97.24,23,300,451.27,1.469595,70469.94248,12.046015,22.0044,38927.03125,41138.668,830.823087
"1253",2019-06-06,1198.593994,308,450.01,97.71,0,308,451.31,1.503667,70605.76983,5.394211,11.36952,38398.05859,41317.395,830.325619
"1254",2019-06-07,1179.577026,304,339.53,97.83,0,304,451.32,1.507912,70659.70127,6.258064,20.30568,37587.80859,41525.512,835.879355
"1255",2019-06-08,1130.030029,220,291.18,98.07,0,220,451.34,1.075749,70783.12153,29.543794,12.21096,36665.07813,40859.898,771.807547
"1256",2019-06-09,1063.838989,120,298.24,98.67,0,120,451.39,0.540541,70869.25775,65.738832,5.4924,35587.59375,38235.133,689.280741
"1257",2019-06-10,989.1599731,370,263.06,98.31,0,370,451.36,1.797014,70876.73396,35.220698,5.34432,34493.67578,41544.27,823.387548
"1258",2019-06-11,923.4320068,412,233.99,97.71,0,412,451.31,1.979139,70872.04849,14.67502,10.87104,33459.84766,42452.44,857.024967
"1259",2019-06-12,860.5120239,369,226.99,97.24,0,369,451.27,1.73961,70871.54627,6.747373,26.20632,32569.78125,43067.699,864.31878
"1260",2019-06-13,820.5960083,199,199,97.24,0,199,451.27,0.965514,70898.48917,13.404477,22.04904,31731.06836,43218.789,873.466863
"1261",2019-06-14,804.3510132,339,197.33,96.76,0,339,451.23,1.674709,70846.37827,22.575401,5.77368,30852.5957,43226.086,881.87983
"1262",2019-06-15,769.1040039,285,214.28,96.52,0,285,451.21,1.399996,70900.11567,32.639573,2.25696,30163.52734,42243.031,814.690644
"1263",2019-06-16,744.2310181,276,240.7,96.4,0,276,451.2,1.33515,70893.44986,35.552552,15.41736,29482.45313,38808.316,725.361867
"1264",2019-06-17,739.1619873,337,195.91,95.93,28,309,451.16,1.488635,70816.98705,-17.844815,38.76,28852.88672,41955.605,845.909099
"1265",2019-06-18,725.7780151,284,213.63,95.69,0,284,451.14,1.371871,70783.04734,-25.417196,37.54872,28258.71289,43019.188,862.634385
"1266",2019-06-19,719.0040283,248,177.63,95.45,22,226,451.12,1.115927,70722.52427,-25.361121,25.93728,27885.09766,42762.371,869.511856
"1267",2019-06-20,714.2849731,152,187.19,95.57,0,152,451.13,0.733691,70772.97443,30.580963,0.24024,27634.63672,40311.176,779.989789
"1268",2019-06-21,711.3950195,120,190.37,95.81,0,120,451.15,0.550215,70753.99855,-2.212702,0,27327.11133,41581.594,814.842428
"1269",2019-06-22,696.2810059,276,170.44,95.45,0,276,451.12,1.349481,70705.13495,36.355594,2.23584,27061.35156,40992.984,763.186269
"1270",2019-06-23,684.2520142,152,187.19,95.57,0,152,451.13,0.735626,70699.56489,65.466372,0.95976,26729.40234,38370.098,696.380234
"1271",2019-06-24,678.21698,407,161.4,94.75,50,357,451.06,1.688385,70602.37414,-12.159782,4.96296,26290.03125,41946.766,831.903583
"1272",2019-06-25,673.3369751,353,143.278,94.04,38,315,451,1.496696,70516.20368,-28.694372,15.738,25695.17969,43083.246,873.310886
"1273",2019-06-26,660.3779907,344,169.81,93.45,0,344,450.95,1.629401,70351.17346,-33.516712,2.61384,25240.54688,43829.5,890.088877
"1274",2019-06-27,663.1069946,345,171.389,92.87,0,345,450.9,1.63029,70198.09376,-34.775802,6.57528,24853.19531,43532.879,894.242657
"1275",2019-06-28,660.4370117,310,171.458,92.4,51,259,450.86,1.218723,70106.47308,-42.179691,3.46824,24257.35547,42577.906,888.641583
"1276",2019-06-29,663.3389893,243,139.296,92.05,0,243,450.83,1.147806,70010.29819,-2.539689,1.51848,23903.7168,42307.477,814.293583
"1277",2019-06-30,661.1920166,135,169.491,92.17,0,135,450.84,0.64783,70022.80229,33.752936,1.82976,23652.39648,38942.324,727.82924
"1278",2019-07-01,663.8380127,314,141.546,91.59,0,314,450.79,1.482319,69871.2692,-31.225861,2.12304,23565.62695,42494.75,857.769885
"1279",2019-07-02,678.0670166,314,142.009,91.01,0,314,450.74,1.491007,69738.27254,-45.073115,20.89968,23383.26563,43428.648,882.960769
"1280",2019-07-03,687.2230225,334,162.588,90.43,0,334,450.69,1.562653,69596.34438,-67.539622,49.23984,22925.45117,43536.969,889.372676
"1281",2019-07-04,1513.781982,332,161.051,89.86,0,332,450.64,1.57157,69463.59884,-81.793503,29.13096,23310.85742,42252.559,881.254077
"1282",2019-07-05,1694.610962,322,390.287,90.09,0,322,450.66,1.524417,69451.40291,-81.696838,25.7484,23777.42773,41706.051,867.434036
"1283",2019-07-06,1399.821045,317,1039.338,92.52,26,291,450.87,1.385047,69442.72252,-46.68035,33.66528,24305.66992,39747.551,756.922412
"1284",2019-07-07,1589.129028,163,1387.421,96.64,38,125,451.22,0.600055,69618.17378,22.433778,22.63512,25032.86914,35748.961,653.636379
"1285",2019-07-08,1646.845947,302,763.343,98.19,13,289,451.35,1.382294,69659.66389,14.799246,0,25448.85156,39228.328,746.559045
"1286",2019-07-09,1635.166016,450,556.944,98.55,0,450,451.38,2.221352,69613.33421,37.89752,0.0084,25384.82813,39519.574,755.363376
"1287",2019-07-10,1607.52002,417,417,98.55,0,417,451.38,2.046245,69543.16627,12.041001,3.132,25178.05078,41123.805,804.507892
"1288",2019-07-11,1494.437012,323,358.648,98.67,0,323,451.39,1.576369,69442.7111,10.103341,0,24806.79688,41663.477,816.500934
"1289",2019-07-12,1356.281006,356,356,98.67,0,356,451.39,1.734232,69274.09686,-3.834306,0.0816,24075.63086,41575.148,822.158605
"1290",2019-07-13,1156.022949,251,286.76,98.79,0,251,451.4,1.222182,69133.86369,17.279434,5.14416,23594.20508,40637.43,758.119147
"1291",2019-07-14,980.7730103,252,252,98.79,0,252,451.4,1.245745,69074.33936,49.20842,2.4852,23236.97852,37951.105,692.360644
"1292",2019-07-15,895.1610107,379,236.29,98.31,0,379,451.36,1.866816,68926.27614,-9.948,0.29232,23083.41797,41422.609,819.725364
"1293",2019-07-16,855.5770264,372,229.52,97.83,0,372,451.32,1.827537,68764.97261,-20.25639,7.026,22890.28906,41169.855,836.012015
"1294",2019-07-17,806.6270142,383,240.99,97.36,18,365,451.28,1.797611,68647.94993,-8.974571,2.83896,22469.37305,41233.609,823.545978
"1295",2019-07-18,788.348999,373,266.63,97,0,373,451.25,1.832404,68546.92977,-6.66824,0,22001.06445,41861.844,824.982629
"1296",2019-07-19,768.9379883,379,202.15,96.4,0,379,451.2,1.809934,68396.65222,-5.714446,0,21354.35156,42026.074,828.548311
"1297",2019-07-20,756.0809937,398,221.73,95.81,0,398,451.15,1.900112,68239.95427,37.82952,0.60456,20856.01758,40301.371,758.840779
"1298",2019-07-21,737.5499878,296,225.63,95.57,0,296,451.13,1.458831,68221.00692,38.280178,0,20340.35742,37620.484,682.91572
"1299",2019-07-22,730.5739746,450,204.4,94.75,60,390,451.06,1.858492,67999.53987,-26.050291,-0.0876,19989.16992,41030.563,813.206757
"1300",2019-07-23,718.1829834,412,202.28,94.04,34,378,451,1.801649,67834.93767,-28.759014,0,19712.60156,42448.941,844.558614
"1301",2019-07-24,701.7379761,385,210.81,93.45,0,385,450.95,1.834821,67689.67661,-26.609903,0,19485.03711,42636.343,850.93654
"1302",2019-07-25,688.9229736,377,203.39,92.87,38,339,450.9,1.633349,67565.04646,-42.564434,0,19206.91797,42386.535,851.283647
"1303",2019-07-26,679.21698,384,210.85,92.29,33,351,450.85,1.666379,67430.65729,-30.354065,0,18987.84766,42264.938,848.055942
"1304",2019-07-27,668.7689819,441,199.45,91.47,113,328,450.78,1.543383,67228.60555,25.7052,-0.59016,18804.87891,41203.121,776.06666
"1305",2019-07-28,661.1500244,220,185.63,91.36,0,220,450.77,1.034178,67184.92393,37.139224,-0.94344,18551.0918,37941.457,698.030466
"1306",2019-07-29,658.0570068,344,206.5,90.89,0,344,450.73,1.627873,66909.75942,-3.234247,-1.5432,18318.15039,41796.052,825.376256
"1307",2019-07-30,650.1030273,370,164.44,90.2,0,370,450.67,1.768101,66664.08885,-19.252485,0.16848,18110.67188,42259.002,853.413022
"1308",2019-07-31,659.3729858,375,170.25,89.51,0,375,450.61,1.718924,66426.99023,-32.690273,1.71624,18090.0918,42591.574,855.379908
"1309",2019-08-01,673.4680176,341,238.92,89.17,70,271,450.58,1.291846,66242.68737,-28.988497,0,18008.47852,42831.914,860.014486
"1310",2019-08-02,678.2609863,394,190.3,88.48,122,272,450.52,1.283884,66031.78403,-28.814125,0,17922.57031,42690.119,870.236941
"1311",2019-08-03,681.7189941,415,178.43,87.69,104,311,450.45,1.435159,65885.22176,25.167646,-0.17184,17929.96484,39455.22,767.586331
"1312",2019-08-04,690.9219971,272,204.52,87.46,0,272,450.43,1.308426,65847.3499,47.315376,-5.57112,17868.97266,36547.677,676.370732
"1313",2019-08-05,677.2119751,441,172.13,86.56,65,376,450.35,1.789229,65624.21639,1.087799,-5.04576,17805.96875,40446.078,794.538863
"1314",2019-08-06,673.4320068,369,134.86,85.77,32,337,450.28,1.593473,65430.81652,-3.334399,-0.21936,17853.17578,41161.394,824.780338
"1315",2019-08-07,673.25,422,155.68,84.87,41,381,450.2,1.720637,65207.60882,14.924293,0,17919.04492,41614.137,834.781904
"1316",2019-08-08,672.7340088,333,167.26,84.31,0,333,450.15,1.545115,64999.88429,11.837213,-0.38304,17810.3125,42574.996,854.186518
"1317",2019-08-09,667.1859741,339,140.74,83.65,0,339,450.09,1.567863,64732.82377,20.739883,0,17590.9082,42382.156,868.191365
"1318",2019-08-10,656.0510254,236,170.14,83.42,0,236,450.07,1.107078,64583.12263,19.671644,0,17538.37109,41702.815,805.546153
"1319",2019-08-11,650.6370239,288,189.27,83.09,128,160,450.04,0.758804,64481.38338,44.711208,-1.16376,17407.35742,38378.372,726.125485
"1320",2019-08-12,644.9039917,305,140.88,82.54,0,305,449.99,1.393593,64066.42514,19.321966,-0.18984,17259.64648,42829.891,869.201825
"1321",2019-08-13,635.8140259,319,155.46,81.99,0,319,449.94,1.446254,63747.11674,4.622008,-0.31056,17121.31055,42582.637,881.87191
"1322",2019-08-14,628.0629883,295,131.81,81.44,0,295,449.89,1.379657,63436.64283,12.930644,0.1068,16950.76563,40858.203,845.750827
"1323",2019-08-15,619.8309937,435,174.93,80.56,134,301,449.81,1.351786,63165.04521,35.54751,-1.4124,16775.82031,41476.043,827.002202
"1324",2019-08-16,605.9539795,297,134.96,80.02,0,297,449.76,1.347033,62848.79007,45.557602,-1.11336,16504.90234,41550.251,832.793013
"1325",2019-08-17,627.8410034,304,142.54,79.48,0,304,449.71,1.376167,62666.57027,51.341076,-0.37368,16334.80762,40862.099,768.883863
"1326",2019-08-18,665.2109985,233,168.53,79.26,0,233,449.69,1.071751,62495.61045,42.816323,-2.17632,16126.72266,38801.867,711.118006
"1327",2019-08-19,681.2000122,303,142.12,78.72,0,303,449.64,1.364853,62000.59397,37.810207,1.19712,15795.35352,41105.57,844.680709
"1328",2019-08-20,696.8120117,303,142.58,78.18,0,303,449.59,1.368411,61661.10551,39.92579,0,15663.95313,41556.344,858.263281
"1329",2019-08-21,703.8519898,298,170.11,77.75,0,298,449.55,1.344772,61266.88662,37.469424,0,15499.90332,41962.24,857.085058
"1330",2019-08-22,671.927002,304,144.39,77.21,0,304,449.5,1.367245,60939.83378,31.301561,0,15360.99902,41868.047,854.840143
"1331",2019-08-23,640.1569824,302,142.86,76.67,0,302,449.45,1.362658,60613.00922,43.818883,0,15222.90332,41329.792,851.22373
"1332",2019-08-24,618.4299927,298,139.32,76.14,0,298,449.4,1.32751,60462.2694,34.280755,0,15155.4707,40561.747,772.326234
"1333",2019-08-25,607.0430298,225,161.69,75.93,0,225,449.38,1.003962,60362.47625,41.866435,-5.13912,15083.26953,37608.336,695.806005
"1334",2019-08-26,598.1209717,334,144.42,75.29,29,305,449.32,1.364751,60020.9618,50.756522,-1.87008,14938.85547,41316.859,822.013401
"1335",2019-08-27,590.4660034,322,133.11,74.65,0,322,449.26,1.450593,59623.19884,67.450557,-0.8616,14808.16504,41943.485,850.061002
"1336",2019-08-28,583.6970215,398,147.19,73.81,0,398,449.18,1.799068,59290.72432,52.128949,-0.40584,14714.42383,41682.254,850.50564
"1337",2019-08-29,586.7219849,325,137.73,73.18,0,325,449.12,1.462305,58952.6512,46.668599,-0.22344,14618.14063,42390.539,859.159983
"1338",2019-08-30,626.9489746,308,152.33,72.65,0,308,449.07,1.39547,58577.35112,61.592146,-1.22472,14424.88477,42574.111,873.525838
"1339",2019-08-31,672.2189941,308,152.79,72.13,0,308,449.02,1.386181,58276.95012,27.528572,-0.39168,14462.01953,42062.184,821.933387
