Data Escala de Tempo 1 GE Simp 4,cod_aneel (tb_referenciacegusina (Usina)),cod_nucleoaneel (tb_referenciacegusina (Usina)),Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina2,Período Exibido GE,Selecione Tipo de GE Simp 4
5/23/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1645
5/24/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2856
5/25/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2695
5/26/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2731
5/27/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4054
5/28/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2531
5/29/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2321
5/30/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2823
5/31/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/5/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2294
6/1/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2721
6/2/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2601
6/3/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.0323
6/4/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.0147
6/5/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2195
6/6/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.332
6/7/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2399
6/8/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.35
6/9/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3266
6/10/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3456
6/11/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4749
6/12/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4759
6/13/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4326
6/14/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4559
6/15/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4192
6/16/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3268
6/17/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3642
6/18/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4193
6/19/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3126
6/20/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4173
6/21/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0983
6/22/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.8791
6/23/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,3.0159
6/24/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.8475
6/25/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.7637
6/26/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.8744
6/27/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.7478
6/28/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5955
6/29/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4898
6/30/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/6/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4662
7/1/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.463
7/2/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5117
7/3/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4111
7/4/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4512
7/5/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5842
7/6/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5309
7/7/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4704
7/8/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.2403
7/9/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4753
7/10/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4487
7/11/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2148
7/12/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4373
7/13/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3496
7/14/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5071
7/15/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3104
7/16/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5282
7/17/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3939
7/18/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3923
7/19/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4135
7/20/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4703
7/21/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.469
7/22/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6694
7/23/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6488
7/24/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3159
7/25/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9484
7/26/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2992
7/27/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5397
7/28/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5171
7/29/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4639
7/30/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5811
7/31/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/7/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.549
8/1/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4883
8/2/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5065
8/3/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6135
8/4/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5962
8/5/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6502
8/6/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6842
8/7/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6157
8/8/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5894
8/9/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5816
8/10/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5984
8/11/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.604
8/12/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4435
8/13/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4554
8/14/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4863
8/15/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3919
8/16/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4729
8/17/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.585
8/18/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4959
8/19/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5177
8/20/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5157
8/21/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4932
8/22/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5018
8/23/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5136
8/24/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5179
8/25/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5013
8/26/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.546
8/27/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6419
8/28/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7095
8/29/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.47
8/30/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.8886
8/31/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,31/8/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.8136
9/1/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7532
9/2/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.757
9/3/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7437
9/4/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6937
9/5/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7214
9/6/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.8426
9/7/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.836
9/8/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.2774
9/9/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.1059
9/10/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0701
9/11/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6485
9/12/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.6951
9/13/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.8722
9/14/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0162
9/15/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0227
9/16/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0168
9/17/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.9814
9/18/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0423
9/19/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,19/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4077
9/20/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,20/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7581
9/21/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,21/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.094
9/22/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,22/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.0987
9/23/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,23/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.244
9/24/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,24/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.1902
9/25/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,25/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.9523
9/26/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,26/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.7213
9/27/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,27/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,2.1138
9/28/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,28/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.348
9/29/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,29/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.4387
9/30/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,30/9/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1914
10/1/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,1/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5668
10/2/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,2/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.0455
10/3/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,3/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9309
10/4/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,4/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.0099
10/5/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,5/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9857
10/6/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,6/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9154
10/7/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,7/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1955
10/8/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,8/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.2172
10/9/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,9/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9011
10/10/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,10/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.8973
10/11/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,11/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9552
10/12/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,12/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.9628
10/13/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,13/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.0938
10/14/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,14/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.5029
10/15/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,15/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1666
10/16/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,16/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,0.7518
10/17/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,17/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.1007
10/18/1999 12:00:00 AM,UHE.PH.SP.000208-9.01,000208-9,18/10/1999,SAO PAULO,Sudeste/Centro-Oeste,Hidrelétrica, BARRA BONITA,4,1.3433
