Month,Reservoir,Vol_Uti_percent
Sep-05,JURUMIRIM,50
Oct-05,JURUMIRIM,53.17
Nov-05,JURUMIRIM,59.74
Dec-05,JURUMIRIM,68.12
Jan-06,JURUMIRIM,78.59
Feb-06,JURUMIRIM,84.9
Mar-06,JURUMIRIM,84.63
Apr-06,JURUMIRIM,82.74
May-06,JURUMIRIM,77.26
Jun-06,JURUMIRIM,70.71
Jul-06,JURUMIRIM,61.38
Aug-06,JURUMIRIM,43.51
Sep-06,JURUMIRIM,36.69
Oct-06,JURUMIRIM,34.15
Nov-06,JURUMIRIM,29.35
Dec-06,JURUMIRIM,38.33
Jan-07,JURUMIRIM,71.49
Feb-07,JURUMIRIM,82.2
Mar-07,JURUMIRIM,81.13
Apr-07,JURUMIRIM,76.87
May-07,JURUMIRIM,74.23
Jun-07,JURUMIRIM,70.45
Jul-07,JURUMIRIM,73.31
Aug-07,JURUMIRIM,70.58
Sep-07,JURUMIRIM,64.03
Oct-07,JURUMIRIM,51.09
Nov-07,JURUMIRIM,41.02
Dec-07,JURUMIRIM,46.13
Jan-08,JURUMIRIM,57.37
Feb-08,JURUMIRIM,74.23
Mar-08,JURUMIRIM,80.46
Apr-08,JURUMIRIM,86.12
May-08,JURUMIRIM,86.39
Jun-08,JURUMIRIM,83.28
Jul-08,JURUMIRIM,76.21
Aug-08,JURUMIRIM,72.79
Sep-08,JURUMIRIM,66.84
Oct-08,JURUMIRIM,66.97
Nov-08,JURUMIRIM,60.75
Dec-08,JURUMIRIM,53.17
Jan-09,JURUMIRIM,58.62
Feb-09,JURUMIRIM,73.05
Mar-09,JURUMIRIM,78.19
Apr-09,JURUMIRIM,75.02
May-09,JURUMIRIM,72.14
Jun-09,JURUMIRIM,68.9
Jul-09,JURUMIRIM,86.26
Aug-09,JURUMIRIM,89.54
Sep-09,JURUMIRIM,90.09
Oct-09,JURUMIRIM,87.21
Nov-09,JURUMIRIM,78.19
Dec-09,JURUMIRIM,76.34
Jan-10,JURUMIRIM,81.93
Feb-10,JURUMIRIM,80.72
Mar-10,JURUMIRIM,91.19
Apr-10,JURUMIRIM,92.85
May-10,JURUMIRIM,84.22
Jun-10,JURUMIRIM,82.2
Jul-10,JURUMIRIM,82.47
Aug-10,JURUMIRIM,78.72
Sep-10,JURUMIRIM,72.53
Oct-10,JURUMIRIM,62.64
Nov-10,JURUMIRIM,48.66
Dec-10,JURUMIRIM,54.28
Jan-11,JURUMIRIM,70.63
Feb-11,JURUMIRIM,77.93
Mar-11,JURUMIRIM,86.53
Apr-11,JURUMIRIM,89.1
May-11,JURUMIRIM,83.95
Jun-11,JURUMIRIM,79.79
Jul-11,JURUMIRIM,73.84
Aug-11,JURUMIRIM,70.45
Sep-11,JURUMIRIM,62.64
Oct-11,JURUMIRIM,73.05
Nov-11,JURUMIRIM,72.14
Dec-11,JURUMIRIM,66.58
Jan-12,JURUMIRIM,78.86
Feb-12,JURUMIRIM,80.19
Mar-12,JURUMIRIM,78.32
Apr-12,JURUMIRIM,70.63
May-12,JURUMIRIM,58.19
Jun-12,JURUMIRIM,76.21
Jul-12,JURUMIRIM,75.55
Aug-12,JURUMIRIM,67.74
Sep-12,JURUMIRIM,53.12
Oct-12,JURUMIRIM,41.38
Nov-12,JURUMIRIM,32.06
Dec-12,JURUMIRIM,30.03
Jan-13,JURUMIRIM,37.39
Feb-13,JURUMIRIM,46.25
Mar-13,JURUMIRIM,61.88
Apr-13,JURUMIRIM,74.49
May-13,JURUMIRIM,71.75
Jun-13,JURUMIRIM,81.8
Jul-13,JURUMIRIM,91.33
Aug-13,JURUMIRIM,85.44
Sep-13,JURUMIRIM,82.33
Oct-13,JURUMIRIM,81.26
Nov-13,JURUMIRIM,73.97
Dec-13,JURUMIRIM,68.77
Jan-14,JURUMIRIM,63.78
Feb-14,JURUMIRIM,53.78
Mar-14,JURUMIRIM,48.42
Apr-14,JURUMIRIM,45.54
May-14,JURUMIRIM,40.44
Jun-14,JURUMIRIM,42.54
Jul-14,JURUMIRIM,38.35
Aug-14,JURUMIRIM,33.16
Sep-14,JURUMIRIM,24.86
Oct-14,JURUMIRIM,17.59
Nov-14,JURUMIRIM,15.53
Dec-14,JURUMIRIM,21.09
Jan-15,JURUMIRIM,21.31
Feb-15,JURUMIRIM,33.81
Mar-15,JURUMIRIM,50
Apr-15,JURUMIRIM,50.48
May-15,JURUMIRIM,50.36
Jun-15,JURUMIRIM,47.22
Jul-15,JURUMIRIM,52.19
Aug-15,JURUMIRIM,48.06
Sep-15,JURUMIRIM,59.74
Oct-15,JURUMIRIM,68.25
Nov-15,JURUMIRIM,86.53
Dec-15,JURUMIRIM,84.09
Jan-16,JURUMIRIM,85.44
Feb-16,JURUMIRIM,84.36
Mar-16,JURUMIRIM,93.54
Apr-16,JURUMIRIM,88.17
May-16,JURUMIRIM,87.35
Jun-16,JURUMIRIM,86.12
Jul-16,JURUMIRIM,79.79
Aug-16,JURUMIRIM,78.86
Sep-16,JURUMIRIM,74.89
Oct-16,JURUMIRIM,74.36
Nov-16,JURUMIRIM,70.19
Dec-16,JURUMIRIM,60.87
Jan-17,JURUMIRIM,69.67
Feb-17,JURUMIRIM,76.73
Mar-17,JURUMIRIM,70.06
Apr-17,JURUMIRIM,66.97
May-17,JURUMIRIM,82.06
Jun-17,JURUMIRIM,87.62
Jul-17,JURUMIRIM,82.74
Aug-17,JURUMIRIM,73.71
Sep-17,JURUMIRIM,65.69
Oct-17,JURUMIRIM,50.12
Nov-17,JURUMIRIM,49.27
Dec-17,JURUMIRIM,44.82
Jan-18,JURUMIRIM,68.51
Feb-18,JURUMIRIM,77.13
Mar-18,JURUMIRIM,78.22
Apr-18,JURUMIRIM,78.8
May-18,JURUMIRIM,71.41
Jun-18,JURUMIRIM,65.53
Jul-18,JURUMIRIM,48.78
Aug-18,JURUMIRIM,34.1
Sep-18,JURUMIRIM,23.61
Oct-18,JURUMIRIM,20.63
Nov-18,JURUMIRIM,18.07
Dec-18,JURUMIRIM,17.35
Jan-19,JURUMIRIM,15.15
Feb-19,JURUMIRIM,13.6
Mar-19,JURUMIRIM,20.76
Apr-19,JURUMIRIM,23.35
May-19,JURUMIRIM,25.55
Jun-19,JURUMIRIM,36.74
Jul-19,JURUMIRIM,43.32
Aug-19,JURUMIRIM,43.65
Sep-19,JURUMIRIM,35.77
Oct-19,JURUMIRIM,18.46
Nov-19,JURUMIRIM,19.82
Dec-19,JURUMIRIM,30.1
Jan-20,JURUMIRIM,34.98
Feb-20,JURUMIRIM,46.18
Mar-20,JURUMIRIM,48.98
Apr-20,JURUMIRIM,45.94
May-20,JURUMIRIM,41.54
Jun-20,JURUMIRIM,38.63
Jul-20,JURUMIRIM,36.88000107
Aug-20,JURUMIRIM,35.79000092
Sep-20,JURUMIRIM,31.48999977
Oct-20,JURUMIRIM,26.64999962
Nov-20,JURUMIRIM,16.20000076
Dec-20,JURUMIRIM,14.94999981
Jan-21,JURUMIRIM,24.38999939
Feb-21,JURUMIRIM,27.40999985
Mar-21,JURUMIRIM,33.02000046
Apr-21,JURUMIRIM,34.08000183
May-21,JURUMIRIM,32.36000061
Jun-21,JURUMIRIM,30.62999916
Jul-21,JURUMIRIM,28.45000076
Jan-99,JAGUARI,62.68
Feb-99,JAGUARI,75
Mar-99,JAGUARI,85.1
Apr-99,JAGUARI,89.25
May-99,JAGUARI,84.64
Jun-99,JAGUARI,78.49
Jul-99,JAGUARI,70.01
Aug-99,JAGUARI,59.05
Sep-99,JAGUARI,49.05
Oct-99,JAGUARI,38.46
Nov-99,JAGUARI,29.96
Dec-99,JAGUARI,27.33
Jan-00,JAGUARI,36.47
Feb-00,JAGUARI,45.24
Mar-00,JAGUARI,52.86
Apr-00,JAGUARI,56.5
May-00,JAGUARI,56.5
Jun-00,JAGUARI,53.4
Jul-00,JAGUARI,43.71
Aug-00,JAGUARI,39.48
Sep-00,JAGUARI,38.02
Oct-00,JAGUARI,33.29
Nov-00,JAGUARI,28.82
Dec-00,JAGUARI,37.1
Jan-01,JAGUARI,43.41
Feb-01,JAGUARI,50.37
Mar-01,JAGUARI,55.57
Apr-01,JAGUARI,53.56
May-01,JAGUARI,45.8
Jun-01,JAGUARI,37.1
Jul-01,JAGUARI,27.96
Aug-01,JAGUARI,19.92
Sep-01,JAGUARI,20.47
Oct-01,JAGUARI,21.44
Nov-01,JAGUARI,19.04
Dec-01,JAGUARI,25.56
Jan-02,JAGUARI,39.53
Feb-02,JAGUARI,49.63
Mar-02,JAGUARI,57.83
Apr-02,JAGUARI,61.77
May-02,JAGUARI,54.05
Jun-02,JAGUARI,44.32
Jul-02,JAGUARI,34.42
Aug-02,JAGUARI,24.33
Sep-02,JAGUARI,18.25
Oct-02,JAGUARI,14.8
Nov-02,JAGUARI,15.92
Dec-02,JAGUARI,19.88
Jan-03,JAGUARI,29.09
Feb-03,JAGUARI,35.04
Mar-03,JAGUARI,39.68
Apr-03,JAGUARI,41.31
May-03,JAGUARI,41.41
Jun-03,JAGUARI,41.01
Jul-03,JAGUARI,36.71
Aug-03,JAGUARI,29.55
Sep-03,JAGUARI,24.81
Oct-03,JAGUARI,22
Nov-03,JAGUARI,23.37
Dec-03,JAGUARI,26.57
Jan-04,JAGUARI,32.17
Feb-04,JAGUARI,43.06
Mar-04,JAGUARI,50.1
Apr-04,JAGUARI,55.02
May-04,JAGUARI,59.56
Jun-04,JAGUARI,64.87
Jul-04,JAGUARI,68.52
Aug-04,JAGUARI,68.82
Sep-04,JAGUARI,68.34
Oct-04,JAGUARI,69.53
Nov-04,JAGUARI,72.98
Dec-04,JAGUARI,77.11
Jan-05,JAGUARI,88.85
Feb-05,JAGUARI,93.09
Mar-05,JAGUARI,99.58
Apr-05,JAGUARI,99.72
May-05,JAGUARI,102.97
Jun-05,JAGUARI,100.84
Jul-05,JAGUARI,97.97
Aug-05,JAGUARI,88.79
Sep-05,JAGUARI,86.47
Oct-05,JAGUARI,83.41
Nov-05,JAGUARI,83.93
Dec-05,JAGUARI,84.71
Jan-06,JAGUARI,90.72
Feb-06,JAGUARI,98.11
Mar-06,JAGUARI,98.53
Apr-06,JAGUARI,96.38
May-06,JAGUARI,88.99
Jun-06,JAGUARI,81.35
Jul-06,JAGUARI,73.34
Aug-06,JAGUARI,68.88
Sep-06,JAGUARI,68.34
Oct-06,JAGUARI,68.58
Nov-06,JAGUARI,65.75
Dec-06,JAGUARI,72.92
Jan-07,JAGUARI,82.77
Feb-07,JAGUARI,85.75
Mar-07,JAGUARI,84.9
Apr-07,JAGUARI,76.86
May-07,JAGUARI,66.69
Jun-07,JAGUARI,56.83
Jul-07,JAGUARI,50.79
Aug-07,JAGUARI,47.65
Sep-07,JAGUARI,43.26
Oct-07,JAGUARI,40.71
Nov-07,JAGUARI,45.08
Dec-07,JAGUARI,47.7
Jan-08,JAGUARI,54.81
Feb-08,JAGUARI,64.93
Mar-08,JAGUARI,74.57
Apr-08,JAGUARI,83.48
May-08,JAGUARI,88.32
Jun-08,JAGUARI,89.05
Jul-08,JAGUARI,87.59
Aug-08,JAGUARI,83.02
Sep-08,JAGUARI,76.05
Oct-08,JAGUARI,77.11
Nov-08,JAGUARI,81.67
Dec-08,JAGUARI,86.14
Jan-09,JAGUARI,92.88
Feb-09,JAGUARI,101.13
Mar-09,JAGUARI,100.63
Apr-09,JAGUARI,99.02
May-09,JAGUARI,99.09
Jun-09,JAGUARI,97.62
Jul-09,JAGUARI,95.83
Aug-09,JAGUARI,93.43
Sep-09,JAGUARI,94.04
Oct-09,JAGUARI,95.83
Nov-09,JAGUARI,92.61
Dec-09,JAGUARI,102.83
Jan-10,JAGUARI,102.76
Feb-10,JAGUARI,100.28
Mar-10,JAGUARI,104.4
Apr-10,JAGUARI,103.9
May-10,JAGUARI,99.16
Jun-10,JAGUARI,98.95
Jul-10,JAGUARI,99.79
Aug-10,JAGUARI,97.55
Sep-10,JAGUARI,95.28
Oct-10,JAGUARI,92.82
Nov-10,JAGUARI,91.67
Dec-10,JAGUARI,95.34
Jan-11,JAGUARI,102.54
Feb-11,JAGUARI,103.9
Mar-11,JAGUARI,100.42
Apr-11,JAGUARI,101.06
May-11,JAGUARI,102.05
Jun-11,JAGUARI,103.04
Jul-11,JAGUARI,102.69
Aug-11,JAGUARI,100.77
Sep-11,JAGUARI,94.32
Oct-11,JAGUARI,82.89
Nov-11,JAGUARI,80.65
Dec-11,JAGUARI,84.19
Jan-12,JAGUARI,97.55
Feb-12,JAGUARI,102.69
Mar-12,JAGUARI,102.26
Apr-12,JAGUARI,101.55
May-12,JAGUARI,98.18
Jun-12,JAGUARI,94.04
Jul-12,JAGUARI,85.82
Aug-12,JAGUARI,73.59
Sep-12,JAGUARI,62.34
Oct-12,JAGUARI,51.9
Nov-12,JAGUARI,42.76
Dec-12,JAGUARI,47.6
Jan-13,JAGUARI,58.83
Feb-13,JAGUARI,66.8
Mar-13,JAGUARI,76.36
Apr-13,JAGUARI,81.93
May-13,JAGUARI,83.28
Jun-13,JAGUARI,78.43
Jul-13,JAGUARI,70.37
Aug-13,JAGUARI,64.7
Sep-13,JAGUARI,54.26
Oct-13,JAGUARI,51.21
Nov-13,JAGUARI,50.42
Dec-13,JAGUARI,50.89
Jan-14,JAGUARI,49.58
Feb-14,JAGUARI,38.94
Mar-14,JAGUARI,39.04
Apr-14,JAGUARI,41.41
May-14,JAGUARI,42.06
Jun-14,JAGUARI,42.01
Jul-14,JAGUARI,39.43
Aug-14,JAGUARI,33.1
Sep-14,JAGUARI,22.81
Oct-14,JAGUARI,10.87
Nov-14,JAGUARI,4.61
Dec-14,JAGUARI,2.24
Jan-15,JAGUARI,1.65
Feb-15,JAGUARI,9.46
Mar-15,JAGUARI,19.04
Apr-15,JAGUARI,22.38
May-15,JAGUARI,25.25
Jun-15,JAGUARI,28.05
Jul-15,JAGUARI,29.23
Aug-15,JAGUARI,24.29
Sep-15,JAGUARI,19.17
Oct-15,JAGUARI,14.28
Nov-15,JAGUARI,12.07
Dec-15,JAGUARI,19.12
Jan-16,JAGUARI,33.29
Feb-16,JAGUARI,43.11
Mar-16,JAGUARI,54.75
Apr-16,JAGUARI,57.66
May-16,JAGUARI,61.08
Jun-16,JAGUARI,70.43
Jul-16,JAGUARI,72.73
Aug-16,JAGUARI,74.75
Sep-16,JAGUARI,72.12
Oct-16,JAGUARI,69.71
Nov-16,JAGUARI,65.22
Dec-16,JAGUARI,58.33
Jan-17,JAGUARI,60.69
Feb-17,JAGUARI,61.37
Mar-17,JAGUARI,69.89
Apr-17,JAGUARI,73.04
May-17,JAGUARI,72.61
Jun-17,JAGUARI,66.74
Jul-17,JAGUARI,56.72
Aug-17,JAGUARI,57.44
Sep-17,JAGUARI,56.67
Oct-17,JAGUARI,45.54
Nov-17,JAGUARI,43.01
Dec-17,JAGUARI,40.32
Jan-18,JAGUARI,48.69
Feb-18,JAGUARI,53.45
Mar-18,JAGUARI,60.35
Apr-18,JAGUARI,62.74
May-18,JAGUARI,61.82
Jun-18,JAGUARI,48.53
Jul-18,JAGUARI,35.8
Aug-18,JAGUARI,32.26
Sep-18,JAGUARI,29.32
Oct-18,JAGUARI,30.18
Nov-18,JAGUARI,34.47
Dec-18,JAGUARI,39.87
Jan-19,JAGUARI,46.52
Feb-19,JAGUARI,52.86
Mar-19,JAGUARI,61.88
Apr-19,JAGUARI,66.69
May-19,JAGUARI,70.49
Jun-19,JAGUARI,69.29
Jul-19,JAGUARI,66.04
Aug-19,JAGUARI,52.92
Sep-19,JAGUARI,49.32
Oct-19,JAGUARI,48.48
Nov-19,JAGUARI,46.21
Dec-19,JAGUARI,49
Jan-20,JAGUARI,55.95
Feb-20,JAGUARI,72.73
Mar-20,JAGUARI,82.06
Apr-20,JAGUARI,86.01
May-20,JAGUARI,85.56
Jun-20,JAGUARI,72.67
Jul-20,JAGUARI,57.15999985
Aug-20,JAGUARI,42.45999908
Sep-20,JAGUARI,29.13999939
Oct-20,JAGUARI,20.04999924
Nov-20,JAGUARI,24.59000015
Dec-20,JAGUARI,36.65999985
Jan-21,JAGUARI,48.63999939
Feb-21,JAGUARI,59.66999817
Mar-21,JAGUARI,65.05000305
Apr-21,JAGUARI,67.80999756
May-21,JAGUARI,59.11000061
Jun-21,JAGUARI,49.58000183
Jul-21,JAGUARI,44.31999969
Jan-99,ITUMBIARA,43.05
Feb-99,ITUMBIARA,47.52
Mar-99,ITUMBIARA,54.41
Apr-99,ITUMBIARA,53.94
May-99,ITUMBIARA,52.43
Jun-99,ITUMBIARA,49.47
Jul-99,ITUMBIARA,42.44
Aug-99,ITUMBIARA,30.2
Sep-99,ITUMBIARA,20.61
Oct-99,ITUMBIARA,13.77
Nov-99,ITUMBIARA,8.25
Dec-99,ITUMBIARA,10.53
Jan-00,ITUMBIARA,13.92
Feb-00,ITUMBIARA,22.22
Mar-00,ITUMBIARA,50
Apr-00,ITUMBIARA,61.62
May-00,ITUMBIARA,69.75
Jun-00,ITUMBIARA,63.29
Jul-00,ITUMBIARA,53.04
Aug-00,ITUMBIARA,41.02
Sep-00,ITUMBIARA,30.42
Oct-00,ITUMBIARA,13.74
Nov-00,ITUMBIARA,16.68
Dec-00,ITUMBIARA,22.45
Jan-01,ITUMBIARA,21.4
Feb-01,ITUMBIARA,15.84
Mar-01,ITUMBIARA,15.65
Apr-01,ITUMBIARA,14.66
May-01,ITUMBIARA,20.49
Jun-01,ITUMBIARA,23.08
Jul-01,ITUMBIARA,18.47
Aug-01,ITUMBIARA,13.2
Sep-01,ITUMBIARA,8.59
Oct-01,ITUMBIARA,4.87
Nov-01,ITUMBIARA,11.45
Dec-01,ITUMBIARA,23.48
Jan-02,ITUMBIARA,48.24
Feb-02,ITUMBIARA,74.33
Mar-02,ITUMBIARA,84.7
Apr-02,ITUMBIARA,81.05
May-02,ITUMBIARA,79.73
Jun-02,ITUMBIARA,80
Jul-02,ITUMBIARA,73.8
Aug-02,ITUMBIARA,58.32
Sep-02,ITUMBIARA,46.66
Oct-02,ITUMBIARA,28.32
Nov-02,ITUMBIARA,29.59
Dec-02,ITUMBIARA,34.67
Jan-03,ITUMBIARA,48.86
Feb-03,ITUMBIARA,64.67
Mar-03,ITUMBIARA,86.69
Apr-03,ITUMBIARA,96.58
May-03,ITUMBIARA,97.31
Jun-03,ITUMBIARA,94.63
Jul-03,ITUMBIARA,84.7
Aug-03,ITUMBIARA,73.75
Sep-03,ITUMBIARA,60.24
Oct-03,ITUMBIARA,44.67
Nov-03,ITUMBIARA,37.13
Dec-03,ITUMBIARA,44.08
Jan-04,ITUMBIARA,58.28
Feb-04,ITUMBIARA,96.09
Mar-04,ITUMBIARA,95.91
Apr-04,ITUMBIARA,98.41
May-04,ITUMBIARA,99.02
Jun-04,ITUMBIARA,97.01
Jul-04,ITUMBIARA,98.05
Aug-04,ITUMBIARA,88.3
Sep-04,ITUMBIARA,77.53
Oct-04,ITUMBIARA,69.95
Nov-04,ITUMBIARA,64.96
Dec-04,ITUMBIARA,63.88
Jan-05,ITUMBIARA,89.06
Feb-05,ITUMBIARA,88.42
Mar-05,ITUMBIARA,99.27
Apr-05,ITUMBIARA,92.95
May-05,ITUMBIARA,91.01
Jun-05,ITUMBIARA,88.71
Jul-05,ITUMBIARA,90.77
Aug-05,ITUMBIARA,84.42
Sep-05,ITUMBIARA,83.56
Oct-05,ITUMBIARA,75.02
Nov-05,ITUMBIARA,76.29
Dec-05,ITUMBIARA,81.43
Jan-06,ITUMBIARA,85.39
Feb-06,ITUMBIARA,87.49
Mar-06,ITUMBIARA,97.8
Apr-06,ITUMBIARA,99.08
May-06,ITUMBIARA,97.56
Jun-06,ITUMBIARA,89.54
Jul-06,ITUMBIARA,76.13
Aug-06,ITUMBIARA,58.05
Sep-06,ITUMBIARA,36.11
Oct-06,ITUMBIARA,26.39
Nov-06,ITUMBIARA,22.09
Dec-06,ITUMBIARA,45.18
Jan-07,ITUMBIARA,97.44
Feb-07,ITUMBIARA,95.36
Mar-07,ITUMBIARA,95.85
Apr-07,ITUMBIARA,99.39
May-07,ITUMBIARA,99.39
Jun-07,ITUMBIARA,96.22
Jul-07,ITUMBIARA,95.67
Aug-07,ITUMBIARA,87.15
Sep-07,ITUMBIARA,70.2
Oct-07,ITUMBIARA,52.76
Nov-07,ITUMBIARA,46.79
Dec-07,ITUMBIARA,43.13
Jan-08,ITUMBIARA,39.51
Feb-08,ITUMBIARA,65.31
Mar-08,ITUMBIARA,94.57
Apr-08,ITUMBIARA,97.93
May-08,ITUMBIARA,97.13
Jun-08,ITUMBIARA,90.83
Jul-08,ITUMBIARA,77.53
Aug-08,ITUMBIARA,60.47
Sep-08,ITUMBIARA,41.42
Oct-08,ITUMBIARA,33.99
Nov-08,ITUMBIARA,30.52
Dec-08,ITUMBIARA,34.97
Jan-09,ITUMBIARA,49.34
Feb-09,ITUMBIARA,62.95
Mar-09,ITUMBIARA,69.54
Apr-09,ITUMBIARA,81.54
May-09,ITUMBIARA,82.88
Jun-09,ITUMBIARA,70.31
Jul-09,ITUMBIARA,64.62
Aug-09,ITUMBIARA,58.96
Sep-09,ITUMBIARA,56.2
Oct-09,ITUMBIARA,61.96
Nov-09,ITUMBIARA,70.25
Dec-09,ITUMBIARA,86.75
Jan-10,ITUMBIARA,86.75
Feb-10,ITUMBIARA,80.83
Mar-10,ITUMBIARA,80.44
Apr-10,ITUMBIARA,81.98
May-10,ITUMBIARA,78.91
Jun-10,ITUMBIARA,73.01
Jul-10,ITUMBIARA,54.08
Aug-10,ITUMBIARA,37.01
Sep-10,ITUMBIARA,23.25
Oct-10,ITUMBIARA,12.71
Nov-10,ITUMBIARA,11.27
Dec-10,ITUMBIARA,15.93
Jan-11,ITUMBIARA,34.33
Feb-11,ITUMBIARA,41.5
Mar-11,ITUMBIARA,86.13
Apr-11,ITUMBIARA,99.02
May-11,ITUMBIARA,98.29
Jun-11,ITUMBIARA,98.23
Jul-11,ITUMBIARA,94.81
Aug-11,ITUMBIARA,82.04
Sep-11,ITUMBIARA,60.61
Oct-11,ITUMBIARA,50.75
Nov-11,ITUMBIARA,38.18
Dec-11,ITUMBIARA,36.03
Jan-12,ITUMBIARA,54.79
Feb-12,ITUMBIARA,61.62
Mar-12,ITUMBIARA,59.01
Apr-12,ITUMBIARA,56.67
May-12,ITUMBIARA,50.83
Jun-12,ITUMBIARA,45.73
Jul-12,ITUMBIARA,42.24
Aug-12,ITUMBIARA,34.86
Sep-12,ITUMBIARA,23.41
Oct-12,ITUMBIARA,9.96
Nov-12,ITUMBIARA,13.43
Dec-12,ITUMBIARA,10.01
Jan-13,ITUMBIARA,21.43
Feb-13,ITUMBIARA,29.77
Mar-13,ITUMBIARA,38.93
Apr-13,ITUMBIARA,66.84
May-13,ITUMBIARA,71.95
Jun-13,ITUMBIARA,72.53
Jul-13,ITUMBIARA,65.45
Aug-13,ITUMBIARA,57.91
Sep-13,ITUMBIARA,48.64
Oct-13,ITUMBIARA,43.13
Nov-13,ITUMBIARA,37.44
Dec-13,ITUMBIARA,36.82
Jan-14,ITUMBIARA,29.19
Feb-14,ITUMBIARA,15.99
Mar-14,ITUMBIARA,23.51
Apr-14,ITUMBIARA,35.27
May-14,ITUMBIARA,41.18
Jun-14,ITUMBIARA,43.29
Jul-14,ITUMBIARA,33.43
Aug-14,ITUMBIARA,23.48
Sep-14,ITUMBIARA,16.77
Oct-14,ITUMBIARA,13.92
Nov-14,ITUMBIARA,12.37
Dec-14,ITUMBIARA,13.97
Jan-15,ITUMBIARA,11.03
Feb-15,ITUMBIARA,12.62
Mar-15,ITUMBIARA,16.35
Apr-15,ITUMBIARA,27.36
May-15,ITUMBIARA,33.96
Jun-15,ITUMBIARA,37.91
Jul-15,ITUMBIARA,41.95
Aug-15,ITUMBIARA,39.88
Sep-15,ITUMBIARA,34.11
Oct-15,ITUMBIARA,29.23
Nov-15,ITUMBIARA,25.32
Dec-15,ITUMBIARA,24.01
Jan-16,ITUMBIARA,34.11
Feb-16,ITUMBIARA,44.34
Mar-16,ITUMBIARA,60.52
Apr-16,ITUMBIARA,59.28
May-16,ITUMBIARA,52.11
Jun-16,ITUMBIARA,51.41
Jul-16,ITUMBIARA,47.04
Aug-16,ITUMBIARA,43.09
Sep-16,ITUMBIARA,35.38
Oct-16,ITUMBIARA,26.01
Nov-16,ITUMBIARA,20.04
Dec-16,ITUMBIARA,21.4
Jan-17,ITUMBIARA,20.08
Feb-17,ITUMBIARA,22.02
Mar-17,ITUMBIARA,22.98
Apr-17,ITUMBIARA,27.63
May-17,ITUMBIARA,34.82
Jun-17,ITUMBIARA,41.99
Jul-17,ITUMBIARA,43.7
Aug-17,ITUMBIARA,30.13
Sep-17,ITUMBIARA,14.06
Oct-17,ITUMBIARA,8.35
Nov-17,ITUMBIARA,10.7
Dec-17,ITUMBIARA,16.32
Jan-18,ITUMBIARA,29.69
Feb-18,ITUMBIARA,40.04
Mar-18,ITUMBIARA,50.4
Apr-18,ITUMBIARA,63.19
May-18,ITUMBIARA,68.88
Jun-18,ITUMBIARA,63.24
Jul-18,ITUMBIARA,40.57
Aug-18,ITUMBIARA,27.46
Sep-18,ITUMBIARA,23.28
Oct-18,ITUMBIARA,11.41
Nov-18,ITUMBIARA,17.62
Dec-18,ITUMBIARA,29.98
Jan-19,ITUMBIARA,25.46
Feb-19,ITUMBIARA,20.17
Mar-19,ITUMBIARA,25.84
Apr-19,ITUMBIARA,36.35
May-19,ITUMBIARA,44.42
Jun-19,ITUMBIARA,47.47
Jul-19,ITUMBIARA,43.37
Aug-19,ITUMBIARA,31.35
Sep-19,ITUMBIARA,23.1
Oct-19,ITUMBIARA,13.76
Nov-19,ITUMBIARA,12.28
Dec-19,ITUMBIARA,16.6
Jan-20,ITUMBIARA,20.78
Feb-20,ITUMBIARA,33.18
Mar-20,ITUMBIARA,50.06
Apr-20,ITUMBIARA,65.9
May-20,ITUMBIARA,69.27
Jun-20,ITUMBIARA,65.03
Jul-20,ITUMBIARA,53.75
Aug-20,ITUMBIARA,39.88999939
Sep-20,ITUMBIARA,23.95999908
Oct-20,ITUMBIARA,8.85999966
Nov-20,ITUMBIARA,2.63000011
Dec-20,ITUMBIARA,10
Jan-21,ITUMBIARA,16.35000038
Feb-21,ITUMBIARA,24.98999977
Mar-21,ITUMBIARA,38.34999847
Apr-21,ITUMBIARA,33.40000153
May-21,ITUMBIARA,16.07999992
Jun-21,ITUMBIARA,9.60999966
Jul-21,ITUMBIARA,10.85999966
Apr-06,IRAPE,8.9
May-06,IRAPE,13.09
Jun-06,IRAPE,14.74
Jul-06,IRAPE,12.8
Aug-06,IRAPE,11.02
Sep-06,IRAPE,10.2
Oct-06,IRAPE,13.71
Nov-06,IRAPE,42.44
Dec-06,IRAPE,81.85
Jan-07,IRAPE,88.47
Feb-07,IRAPE,97.75
Mar-07,IRAPE,98.16
Apr-07,IRAPE,97.28
May-07,IRAPE,93.91
Jun-07,IRAPE,88.96
Jul-07,IRAPE,85.74
Aug-07,IRAPE,80.28
Sep-07,IRAPE,74.61
Oct-07,IRAPE,67.71
Nov-07,IRAPE,63.33
Dec-07,IRAPE,65.1
Jan-08,IRAPE,67.3
Feb-08,IRAPE,71.78
Mar-08,IRAPE,78.06
Apr-08,IRAPE,80.2
May-08,IRAPE,77.89
Jun-08,IRAPE,74.03
Jul-08,IRAPE,67.04
Aug-08,IRAPE,61.48
Sep-08,IRAPE,55.33
Oct-08,IRAPE,48.38
Nov-08,IRAPE,52.76
Dec-08,IRAPE,82.73
Jan-09,IRAPE,91.64
Feb-09,IRAPE,92.05
Mar-09,IRAPE,91.91
Apr-09,IRAPE,93.43
May-09,IRAPE,91.13
Jun-09,IRAPE,86.69
Jul-09,IRAPE,79.33
Aug-09,IRAPE,73.1
