"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"193",2004-01-11,NA,14.6758620689655,7.15714285714286,1.98571428571429,12.5142857142857,10.0857142857143,0.314285714285714,9.97142857142857
"194",2004-01-18,NA,5.3,0.357142857142857,2.35714285714286,13.8571428571429,9.4,0.571428571428572,9.48571428571429
"195",2004-01-25,NA,6.83571428571428,0,18.5428571428571,16.2285714285714,12.1714285714286,0.257142857142857,11.3795918367347
"196",2004-02-01,NA,8.41428571428572,9.55714285714286,7.12857142857143,11.68,9.08571428571429,9.34285714285714,12.4243902439024
"197",2004-02-08,NA,10.2785714285714,1.57142857142857,3.52857142857143,9,16.2,4.22857142857143,18.9869565217391
"198",2004-02-15,NA,16.6533333333333,6.64285714285714,7.44285714285714,13.1428571428571,10.8571428571429,1.05714285714286,12.8708333333333
"199",2004-02-22,NA,12.2457142857143,7.82857142857143,13.325,4,6.42857142857143,0.114285714285714,6.6
"200",2004-02-29,NA,8.20571428571428,1.72857142857143,2.45714285714286,9.57142857142857,9.71428571428572,1.11428571428571,6.21363636363636
"201",2004-03-07,NA,1.54285714285714,0.0857142857142857,2.975,0.0285714285714286,7.14285714285714,3.42857142857143,3.90222222222222
"202",2004-03-14,NA,9.2,3.37142857142857,5.65714285714286,10,12.7142857142857,3.94285714285714,7.22448979591837
"203",2004-03-21,NA,8.08571428571429,0.371428571428571,5.22857142857143,12.6571428571429,2.2,0,5.31428571428571
"204",2004-03-28,NA,2.75428571428571,0.4,0.725,3.6,6.85714285714286,0.714285714285714,4.07755102040816
"205",2004-04-04,NA,7.11034482758621,1.8,5.18333333333333,9.31428571428572,3.02857142857143,6.14285714285714,4.88979591836735
"206",2004-04-11,NA,5.72857142857143,0.4,6.38571428571429,3.62857142857143,7.85714285714286,7.42857142857143,4.66530612244898
"207",2004-04-18,NA,0.364285714285714,7.71428571428572,3.87692307692308,0,0.0571428571428571,5.57142857142857,3.48979591836735
"208",2004-04-25,NA,1.8,5.58571428571429,0.571428571428572,2.14285714285714,0.885714285714286,2.37142857142857,3.64081632653061
"209",2004-05-02,NA,0.471428571428571,1.77142857142857,6.22857142857143,NA,0.0285714285714286,7.57142857142857,0.991836734693877
"210",2004-05-09,NA,0.435714285714286,3.75714285714286,1.22857142857143,0,2.28571428571429,7.31428571428571,0.595918367346939
"211",2004-05-16,NA,2.52142857142857,7.41428571428571,5.31428571428571,NA,0.0285714285714286,2.42857142857143,1.31428571428571
"212",2004-05-23,NA,0.828571428571429,0.242857142857143,3.17142857142857,0,0,5.28571428571429,0.0408163265306123
"213",2004-05-30,NA,1.79285714285714,3.92857142857143,2.22857142857143,0,0.1,2.22857142857143,0.428571428571428
"214",2004-06-06,NA,0.0571428571428571,0.314285714285714,0.114285714285714,0,0.0285714285714286,9.14285714285714,0.0285714285714286
"215",2004-06-13,NA,1.03571428571429,0.285714285714286,0.171428571428571,0,0.0285714285714286,0,0.0163265306122449
"216",2004-06-20,NA,1.04285714285714,0.0714285714285714,0,0,0,0.371428571428571,0.0122448979591837
"217",2004-06-27,NA,0.85,0.0285714285714286,0,0,0,0.114285714285714,0.0857142857142857
"218",2004-07-04,NA,0.728571428571429,3.1,1.62857142857143,0,0.4,6.85714285714286,3.40408163265306
"219",2004-07-11,NA,1.02857142857143,3.4,0.314285714285714,0,0,0.857142857142857,0.318367346938775
"220",2004-07-18,NA,1.56428571428571,16.0857142857143,2.62857142857143,0,0,0.0285714285714286,0.0244897959183674
"221",2004-07-25,NA,0.0571428571428571,0.0285714285714286,0,0,0,0.0571428571428571,0.00816326530612245
"222",2004-08-01,NA,0.335714285714286,0.0285714285714286,0,0,0,0,0.0571428571428571
"223",2004-08-08,NA,0.0214285714285714,0.6,2.82222222222222,0,0,0,0.0816326530612245
